mean,range,outliers,asymmetry,pulsar
9.3359375,34.08726791,5.666405473,32.74425795,1
67.0703125,34.0420658,2.311709149,10.57798028,1
103.734375,45.95216337,0.452157712,0.370658686,0
135.8984375,52.21796863,-0.046725175,0.116962866,0
127.859375,48.60036882,-0.012876196,-0.384992309,0
130.3359375,46.4105789,0.186495058,0.247590531,0
40.8046875,49.07345556,3.287712514,9.992256215,1
31.59375,33.38165605,4.32401085,21.06324237,1
122.1484375,50.43577132,0.263185765,0.144533524,0
32.921875,33.67180974,4.655360766,24.0367114,1
71.8359375,41.58458574,1.36749263,3.81361683,1
117.71875,47.40202684,0.160251379,-0.346978043,0
109.703125,48.4499354,0.495518625,0.123941829,0
107.2109375,50.16031367,0.15864012,0.167519405,0
159.671875,47.00384116,-0.304295563,-0.069956681,0
111.109375,51.41212685,0.313988181,-0.107084506,0
133.40625,42.26487118,0.315251226,0.753635958,0
161.4921875,60.72877665,-0.905780389,-0.048035446,0
130.5,48.99776781,-0.081944534,-0.158658453,0
124.515625,45.62602471,0.361288491,0.540444945,0
85.265625,36.92887682,0.853498345,2.637092602,0
60.921875,52.62033967,2.341728151,5.160033972,1
85.4765625,41.95309227,0.692417107,1.650050145,0
128.2109375,47.61788863,0.222572209,-0.309684164,0
124.0859375,58.16947591,0.152932139,-0.523367879,0
112.421875,50.52020162,0.223546506,-0.445700783,0
103.7421875,49.47778007,0.47292594,0.057490889,0
105.34375,57.64078383,0.218381814,-0.70011187,0
50.515625,27.20264934,3.644463097,24.13786255,1
118.7265625,52.54874446,0.215703639,-0.415202246,0
46.2421875,31.67775888,3.68324294,18.24347102,1
148.7578125,43.79011484,-0.193741173,0.200557529,0
76.1328125,38.57245032,0.776761905,2.256293755,0
122.8984375,41.38120041,0.259921508,0.720035616,0
110.734375,52.99727062,0.334865815,-0.342738007,0
106.71875,38.06592503,0.513824912,2.038927698,0
116.1015625,42.33826576,0.156819789,0.386706583,0
132.1484375,43.18765193,0.087881954,0.406906979,0
126.625,55.72182584,0.002946216,-0.303218137,0
84.28125,38.86574196,0.453524477,1.783457469,0
147.15625,45.82105778,-0.441836412,0.350294384,0
48.09375,39.64499446,2.769881783,9.862980618,1
119.125,48.40486804,0.114413407,-0.258376181,0
122.8984375,52.64160068,-0.125243256,-0.415331192,0
139.1640625,48.22291619,-0.064396847,-0.133645951,0
113.9296875,48.35855399,0.131681121,-0.334101445,0
84.453125,44.78976225,0.962164479,1.906319437,0
129.9296875,50.91340436,0.022483165,-0.244044358,0
132.359375,45.39888049,-0.035638858,0.343309841,0
126.609375,54.86691774,0.113097091,-0.481481775,0
108.109375,55.36557967,0.18376964,-0.251939162,0
94.6953125,46.57513396,0.335469844,0.153277345,1
111.5390625,32.63981999,0.278269222,3.121111336,0
166.2421875,53.34333752,-0.943275425,0.576726895,0
118.2109375,42.79505162,0.374915484,1.013351795,0
123.5546875,57.00326315,0.179982089,-0.500010301,0
111.25,46.34466663,0.23238532,0.011762757,0
114.4921875,49.40900666,0.151193614,-0.482835019,0
112.984375,55.82785824,0.300864769,-0.25151379,0
29.6875,33.71311642,4.67694701,24.86430553,1
138.1640625,43.61385555,0.076882213,0.680564538,0
143.7890625,46.16794281,-0.179908686,0.315830564,0
119.7890625,49.05125705,0.32091331,-0.160630607,0
150.484375,52.85282992,-0.307301946,-0.304182922,0
100.578125,43.44547757,0.503283195,0.54262888,0
108.875,41.52239607,0.404870992,0.429777215,0
147.390625,43.34729561,-0.142812807,0.241721583,0
132.125,52.14837605,-0.054497472,-0.490855991,0
153.3359375,62.3126288,-0.682830937,-0.544747975,0
113.1875,51.43104455,0.002098728,-0.365369513,0
101.7265625,49.59834215,0.337671454,0.020867519,0
55.1875,35.72677349,2.206251292,8.562220145,1
86.9453125,39.86879039,0.390500004,1.560608612,0
89.0546875,39.55698196,0.719055589,2.06601089,0
85.578125,45.34461954,1.5705241,3.205262034,1
120.3203125,49.4007739,0.257645004,-0.141097048,0
114.9140625,53.7808091,0.419768208,-0.143896977,0
123.953125,49.13102052,0.018147821,-0.433768691,0
90.09375,35.5308927,0.592940297,2.573490259,0
102.796875,39.93321757,0.480245463,1.545534008,0
109.3984375,43.93644911,0.307220039,0.724422829,0
81.765625,38.72266866,0.649972887,2.058924398,0
118.8203125,45.09771225,0.226520706,0.321414341,0
128.9375,54.08987746,0.057094975,-0.339099406,0
108.4375,48.41822197,0.377282625,0.232565912,0
128.78125,60.10536809,-0.028557242,-0.518617328,0
22.875,29.15315163,6.528522936,45.67052231,1
115.84375,46.37220974,0.35580206,0.193378814,0
104.3984375,54.915324,0.448082802,-0.33969223,0
112.25,50.91813282,0.310629235,-0.058318617,0
142.34375,56.25658816,-0.231595511,-0.484903669,0
77.390625,36.72261615,1.048423717,3.333424799,0
127.3984375,46.64817451,0.21800736,0.254783226,0
122.546875,51.4401745,0.301560145,0.098437577,0
111.0390625,45.43133595,0.393403619,0.660687563,0
124.8671875,48.55544046,0.413911061,0.012076467,0
125.765625,48.75792954,0.242887703,-0.203864305,0
115.234375,40.23029105,0.284591087,1.03689603,0
104.109375,39.32084259,0.480054564,1.451130929,0
112.7265625,40.21635139,0.088744325,1.240098829,0
101.4375,40.8590852,0.467907143,0.573404013,0
129.140625,49.99948974,0.165773225,-0.095272831,0
103.9140625,42.31892074,0.23701796,0.423446564,0
120.1796875,48.44398079,0.087662994,-0.225399576,0
142.5078125,45.52283014,-0.328162243,0.181163155,0
119.34375,55.49147422,0.03208862,-0.558228549,0
8.578125,33.61793824,5.823671052,33.92976076,1
71.4765625,36.95287642,1.637756192,5.393193613,1
114.28125,49.92775053,0.423292364,0.046840846,0
78.4921875,37.91664297,0.959390245,2.787533437,0
125.9921875,51.63218717,0.066295975,-0.366356596,0
90.46875,41.49434026,0.604795124,1.391306273,0
105.265625,47.13353444,0.349804619,0.076541563,0
94.984375,53.57310781,0.514041811,-0.25405004,0
124.75,47.65320687,0.200127216,0.090201115,0
101.71875,48.48420128,0.360482542,0.093926219,0
125.765625,50.13769857,0.104840593,-0.368207209,0
102.6171875,49.69235371,0.230438984,0.193325371,0
106.53125,45.13485652,0.639084776,0.715394461,0
58.5703125,40.79343613,2.644697701,9.397979894,1
119.34375,56.14273627,0.016372746,-0.364706579,0
117.3671875,52.26463179,0.188009191,-0.520985699,0
142.953125,45.77012183,-0.074739854,-0.00551601,0
123.03125,39.56717735,0.180047157,1.058244368,0
125.7734375,53.76863265,0.321062559,-0.201281082,0
128,46.41524534,0.114325376,0.22685482,0
87.4921875,36.30685113,0.530112276,2.589171104,0
124.1328125,58.08673083,0.133981137,-0.611479841,0
105.6875,41.73984719,0.087727343,0.683177169,0
110.546875,48.02552371,0.317969022,0.229941326,0
75.171875,42.48641499,1.80484713,3.566891849,1
140.125,43.09691114,0.166251862,0.321971594,0
146.1484375,41.72118951,-0.191058385,0.668270478,0
125.4375,55.22181832,-0.306044841,-0.361281676,0
119.6171875,55.25864201,0.103762869,-0.268105481,0
82.234375,36.1292135,0.89089671,2.863593784,0
94.546875,43.08836476,0.612231365,1.066212202,0
142.34375,43.65658554,0.055610438,0.388147368,0
64.2109375,29.44503681,2.563082588,13.72383566,0
12.5078125,27.59755313,7.572576517,58.2945011,1
117.5078125,40.78851632,0.125276128,0.773515768,0
135.0078125,55.55972238,-0.08692224,-0.514271214,0
13.78125,26.97045186,6.831869497,52.2196243,1
124.7109375,54.43748599,0.08559393,-0.819733801,0
100.21875,46.51829907,0.282239936,0.45280491,0
110.6015625,50.90391375,0.205045277,-0.086644772,0
119.5,40.45715326,0.782728394,1.43310841,0
132.796875,48.2762816,0.217681581,-0.121311865,0
106.6484375,40.04286567,0.555268574,0.994018035,0
25.484375,29.73344717,6.937638049,50.15797584,1
110.484375,51.4559861,0.235416056,-0.216854964,0
131.1640625,51.38150466,0.052180551,-0.160308136,0
118.640625,51.17795765,0.384220438,-0.010898376,0
110.46875,41.40028259,0.269005268,1.01137724,0
57.4453125,35.75061376,2.875335669,12.16126995,1
130.09375,51.05487818,0.11314922,-0.403470521,0
119.953125,51.70512235,-0.019278653,-0.120073676,0
126.3359375,51.58219735,0.124029558,-0.124039831,0
111.921875,49.42333226,0.448649455,0.401759184,0
118.9453125,59.46668035,0.118942177,-0.898428741,0
130.0546875,52.2757575,0.09596382,-0.52502301,0
132.7578125,57.34350253,-0.10832174,-0.473577634,0
98.8828125,40.83036957,0.529013482,0.867791138,0
109.28125,50.46424128,0.553734857,0.196156997,0
132.015625,63.22393044,-0.10110303,-0.794937752,0
114.875,40.89544596,0.276278707,1.123604796,0
119.796875,44.57198521,0.184917014,0.480636218,0
142.078125,45.28807262,-0.320328426,0.283952506,0
126.1484375,51.74835291,-0.105236956,-0.477203193,0
126.828125,45.28108555,-0.097235636,0.004767814,0
95.5546875,44.51155198,0.599631524,1.1032387,0
117.4375,47.61068518,0.149848307,0.148917285,0
121.1953125,53.33532756,0.038902726,-0.482388545,0
95.109375,43.30636399,0.366115935,1.417368335,1
134.9296875,43.71466137,0.177293674,0.151389101,0
139.25,47.35256725,-0.109306499,-0.247856335,0
119.984375,50.86685813,0.160614687,0.033648822,0
172.5625,43.71315413,-0.921973906,1.363436223,0
37.25,30.95132267,4.43751256,25.24357093,1
127.1171875,41.76527062,0.021758532,1.003734597,0
117.9140625,50.38430859,0.590232622,0.373170488,0
113.5078125,43.5132875,0.084470213,0.319529919,0
70.15625,36.94874776,1.213402413,4.004146432,0
111.9765625,50.20154144,0.197272034,-0.164020622,0
121.5,43.90009966,0.131233785,0.242227036,0
113.0703125,46.51162214,0.271261604,0.290072163,0
96.953125,35.61992494,0.551851658,2.333916069,0
14.1484375,35.02768767,4.999419405,26.678071,1
145.8359375,46.96337957,-0.174606503,0.06366492,0
116.828125,55.87305776,0.089774342,-0.487272722,0
118.171875,49.43700369,-0.080781275,0.147455547,0
110.7578125,44.76583974,0.28989748,0.098779021,0
101.109375,52.23523033,0.314269137,-0.190634375,0
126.3359375,56.49022003,0.093100391,-0.326721992,0
116.6640625,35.4527144,0.275948048,1.544679107,0
76.453125,35.72636005,0.989466091,3.877657508,0
142.046875,46.34616006,-0.232497125,-0.055719881,0
133.0234375,56.45967378,0.050622045,-0.675022961,0
122.8046875,52.81764895,0.131073625,-0.358660018,0
106.125,42.466163,0.149348062,0.487159507,0
90.078125,39.19235603,1.369902072,3.981459285,1
111.9453125,52.93618041,0.128733436,-0.539791224,0
160.8671875,61.81618051,-1.060827434,0.128833174,0
97.09375,50.17258301,0.577310894,0.338507503,0
95.9765625,35.3238289,0.523734072,1.958450591,0
137.125,44.0665335,-0.104827547,0.075824414,0
129.703125,43.53184168,0.08252364,0.50610269,0
112.9140625,52.33829671,0.1477515,-0.234054103,0
128.703125,42.32710409,-0.051495047,0.235410085,0
121.6953125,45.74992462,0.180281124,0.251769725,0
107.625,38.26878624,0.405080676,1.054423568,0
124.1796875,56.79203201,0.105090876,-0.344208885,0
102.3203125,44.38009365,0.330856994,0.467960109,0
134.6875,47.36968143,0.060980656,0.335603751,0
116.2421875,43.46294149,0.139469374,0.413616633,0
124.4453125,50.17046077,-0.1444752,-0.304036153,0
123.28125,56.18092112,-0.099557068,-0.587570985,0
110.46875,55.43646948,0.349802608,-0.145858057,0
92.6484375,47.56567661,0.720715132,0.776395866,0
123.84375,42.72759601,0.200327885,0.199121973,0
150.6640625,52.65991676,-0.328471401,-0.126625883,0
93.890625,38.6929488,0.538198328,1.844401244,0
120.5546875,50.63793177,0.191016523,-0.114751765,0
121.796875,56.11238157,0.023240882,-0.39636057,0
135.265625,47.65017123,-0.267096507,-0.007619698,0
56.609375,37.44521715,2.421156911,7.883756927,1
100.2109375,49.84062919,0.430217791,0.194697711,0
121.90625,34.35645807,0.11714613,1.8387296,0
110.4921875,41.10884867,0.285153788,0.708657389,0
106.9375,40.03470174,0.649429729,1.482209258,0
114.84375,49.03210643,0.256468823,0.052903026,0
119.28125,48.61309904,-0.069449345,-0.14249438,0
89.859375,39.61173563,0.512352562,1.263564064,0
87.625,34.77314876,0.71232743,3.026128304,0
148.734375,46.17146785,-0.145787361,-0.05847781,0
136.1953125,43.9900661,0.019487548,0.816481386,0
101.6171875,40.9866825,0.594833726,1.038332836,0
129.921875,48.58603988,-0.004091777,-0.265232723,0
118.0703125,49.03604917,0.254973733,-0.135334046,0
139.53125,51.9001351,0.060858245,-0.306831238,0
137.3359375,50.70291494,0.033474933,-0.54603173,0
102.328125,41.16223796,0.11953742,0.918116991,0
111.234375,43.62347497,0.299610657,0.34939518,0
118.4453125,57.68676308,0.017559918,-0.52078918,0
115.53125,50.68698944,0.471545413,0.236561329,0
119.0078125,52.09104051,0.215293531,-0.020228667,0
115.71875,45.20213931,0.299161121,0.088620287,0
116.0546875,50.02285549,0.299644087,0.294369364,0
98.390625,43.89195441,0.323618327,0.327439929,0
134.625,51.5116795,-0.028315233,-0.647741069,0
134.6953125,40.10349085,-0.005275772,0.4926168,0
120.6171875,47.99855484,0.14448989,-0.037085085,0
116.5546875,45.39046028,0.282871836,-0.109041705,0
104.59375,52.0587765,0.425018303,0.164212031,0
15.625,32.9020801,5.397410786,30.56721605,1
120.2578125,49.03159793,0.108828925,0.229552243,0
123.90625,44.86880833,0.199336737,0.094058314,0
129.375,51.41315493,0.130436153,-0.428144532,0
130.328125,49.38878121,0.154961989,-0.096235099,0
52.96875,31.44636741,3.410426087,16.8392536,1
107.609375,44.30332845,0.43045373,0.979516405,0
124.5859375,57.41345761,-0.107809281,-0.620856773,0
123.2578125,50.05188653,0.304126517,-0.214819646,0
128.34375,52.17210664,-0.049280401,-0.208256987,0
130.609375,53.85617919,-0.022825418,-0.200394527,0
136.0859375,48.68248969,0.109994355,-0.148004689,0
122.390625,47.2791303,0.155002238,-0.040775777,0
122.3671875,45.95528926,0.258795333,0.194343518,0
121.9296875,50.0495354,0.048362671,-0.398411963,0
123.6484375,47.12194782,-0.035551328,-0.313747768,0
135.6328125,48.35462605,-0.176937896,0.346115155,0
105.296875,44.86983943,0.182750464,0.119984702,0
81.0390625,40.76617822,0.558548262,1.420701427,0
124.53125,48.32667766,0.181087344,0.226946627,0
26.765625,27.3585808,6.098885783,42.26782453,1
110.203125,43.11691217,0.297544884,0.529633825,0
76.2421875,41.3186448,0.737893677,1.619931769,0
115.9453125,54.70650507,-0.25100249,-0.459500585,0
111.375,49.94778524,-0.034133904,-0.380996437,0
21.7265625,32.54461237,5.72888015,33.54114171,1
95.4921875,72.21344189,0.914116651,-0.488471048,0
128.765625,48.73725545,0.267473595,-0.18746491,0
129.1875,44.6508591,-0.181941055,0.176943217,0
111.6875,46.28035322,0.455196255,0.310318507,0
107.5703125,53.20430604,0.444993185,-0.200185172,0
102.5390625,36.6631419,0.405966909,1.612815936,0
142.4296875,45.09273147,-0.261918491,0.444219425,0
105.59375,45.89482499,0.090410376,-0.004089162,0
29.3671875,36.94693642,4.385205196,21.07691155,1
117.9375,50.12901324,-0.168187479,-0.337241426,0
96.6015625,47.30921221,0.604208041,0.779554009,0
95.6484375,43.59715978,0.354299238,0.538338223,0
96.703125,39.82233187,0.514474514,1.591349981,0
135.125,44.47664415,0.048471094,0.216359417,0
123.03125,52.08240728,0.09368577,-0.098178086,0
116.734375,42.87618154,0.274132737,0.490935267,0
132.9765625,45.84475584,0.14111422,0.625112595,0
135.8046875,48.61376133,-0.19864608,-0.01790787,0
107.3046875,43.73045252,0.293664228,0.046650665,0
111.5234375,48.87739202,0.17871872,-0.38846292,0
137.0859375,51.35949087,0.004315666,-0.139897478,0
125.96875,49.47978399,-0.210022519,0.024973045,0
111.1953125,44.15297601,0.434318777,0.209941692,1
130.5625,58.16473776,-0.092446556,-0.60886217,0
147.1875,49.77900379,-0.317051551,-0.140388307,0
105.9140625,42.60777279,0.321508839,0.817274676,0
136.8515625,45.92471588,-0.073197589,-0.104818592,0
140.1796875,45.83912657,-0.166771381,0.049201604,0
122.203125,49.38961166,-0.040079569,-0.259967627,0
135.265625,48.14390609,0.015920939,-0.15877212,0
137.9140625,49.2052505,-0.129649114,0.201766303,0
85.859375,41.07971184,0.813598751,1.712672285,0
105.1796875,43.38876467,0.27922356,1.382464494,0
110.4765625,44.92875695,0.279912622,-0.044533246,0
143.53125,40.47914924,-0.169462855,0.743007473,0
108.2421875,54.15151575,0.232702411,-0.627345177,0
129.890625,53.83093244,0.131388271,-0.646702901,0
94.5859375,35.77982308,1.187308683,3.68746932,1
113.1953125,43.71678357,0.072342399,0.401925619,0
118.2421875,46.58321621,0.228857675,0.202205928,0
112.6953125,47.29141019,0.336422134,0.09841916,0
133.4375,52.57089707,-0.216770452,-0.217038055,0
100.453125,42.51945499,0.436997481,1.142199163,0
121.046875,47.46723531,0.144146129,0.037990129,0
102.46875,42.26256054,0.353814012,0.846882103,0
130.109375,55.8834214,0.072240811,-0.510958721,0
127.34375,44.0674975,0.119400497,0.319483279,0
114.734375,51.25388467,0.028809768,-0.154890504,0
95.53125,31.29120721,0.681888614,4.713253452,0
125.0703125,60.4151243,0.057985267,-0.766541693,0
142.546875,48.05593411,0.01001419,-0.188792594,0
104.125,42.03811515,0.274500261,0.853357488,0
97.7421875,41.4090204,0.487872625,1.01953317,0
120.4921875,48.66354451,0.090587216,-0.068255735,0
82.671875,38.31410261,1.479826227,4.046876263,1
115.625,49.31784667,0.270482191,-0.356831039,0
125.6875,52.85988998,0.030095756,-0.096433876,0
134.2734375,41.46680051,0.078703258,0.677072088,0
108.8125,43.17546866,0.523029942,0.810789972,0
116.0703125,44.7817945,0.3951135,0.422145942,0
119.1875,53.35329623,0.249054524,-0.163376516,0
107.3359375,41.74649636,0.283139422,0.737434664,0
101.1328125,37.641062,0.477774307,1.535554877,0
101.953125,50.86392069,0.466244878,0.006461593,1
135.53125,54.03123193,-0.133616354,-0.234672319,0
64.8984375,41.26398245,2.162828337,6.534174214,1
124.640625,41.60317265,0.420135837,0.944509567,0
96.375,42.77959502,0.427690827,0.726764896,0
132.25,47.67746454,-0.058997405,0.11622912,0
123.109375,50.49879862,0.216520291,-0.132595147,0
123.5546875,47.79379677,0.09117499,-0.191205443,0
132.84375,51.77602569,-0.036361393,-0.319533846,0
135.9453125,51.49200614,-0.120343109,-0.234912832,0
118.53125,48.11459912,0.068974515,0.111947285,0
99.1640625,37.3467237,0.087156123,1.940834393,0
116.6015625,50.53098366,0.293292064,-0.220492708,0
101.703125,41.10093509,0.715239247,1.230916631,0
130.0625,52.21122215,-0.204156276,-0.149789236,0
119.859375,50.38348787,0.084360203,-0.165893208,0
123.8828125,47.93641966,0.066058385,-0.311258202,0
106.953125,43.42663702,0.370589766,0.85011851,0
122.0703125,47.48226373,-0.015099596,0.220692473,0
84.71875,37.83515592,0.552948261,2.249434276,0
120.6953125,56.03104031,0.351849358,-0.168464495,0
133.1875,46.65661629,-0.326708259,0.156832374,0
127.1484375,53.95963333,0.034635364,-0.483305386,0
143.84375,46.41212084,0.050999573,-0.160202922,0
142.09375,46.95799944,-0.157095483,0.054323392,0
71.671875,38.3169572,2.442415667,8.106835426,1
114.78125,47.49719358,0.053408208,-0.059202568,0
17.2109375,46.97766297,3.69160271,13.15899831,0
106.1875,52.29375411,0.53415631,0.267589973,0
128.359375,46.77551683,-0.195367142,0.132784639,0
116.3671875,37.81738008,0.335528622,1.578127136,0
121.5703125,44.56205007,0.303835003,0.693135847,0
144.2265625,50.70028582,0.016754755,-0.500284235,0
138.15625,44.28819635,-0.119277996,0.139714453,0
118.5546875,43.54233009,0.49039477,0.750823868,0
141.5078125,48.82094135,-0.038178384,-0.263635284,0
103.6796875,51.39946704,0.31919592,-0.202853087,0
147.6171875,48.51000559,-0.241404246,0.124064734,0
119.53125,45.94237857,0.021220137,0.155819998,0
27.8515625,27.66543699,6.197866078,44.145531,1
132.9609375,53.50823569,0.07814973,-0.432531414,0
125.15625,53.03130524,0.288845143,-0.228519922,0
59.3671875,38.20562604,2.731383921,10.86421106,1
141.2421875,36.87685294,-0.043189139,1.843684174,0
33.2109375,61.97537973,2.527217952,5.072100392,0
142.1796875,56.72596319,-0.183363782,-0.721438052,0
129.359375,49.49632789,-0.068273423,-0.218610158,0
137.2578125,54.74446977,-0.355213976,-0.623684985,0
102.9609375,47.88469261,0.435588822,0.031842547,0
115.875,45.92640172,0.296296805,-0.05143602,0
112.1953125,48.43617879,0.129346297,0.328220666,0
118.875,50.71812423,0.220915689,-0.239005563,0
117.6953125,47.61820138,0.111360296,0.187767463,0
109.9375,46.7426047,0.262268388,0.230722264,0
110.21875,49.86010703,0.321763077,0.085443947,0
131.9140625,44.49017225,-0.071573031,0.188800928,0
23.6484375,33.73786584,5.600685729,32.52986595,1
108.6796875,47.30220885,0.178416313,0.019663453,0
100.609375,47.75592803,0.402585392,0.527537931,0
119.015625,44.7665794,0.051436341,0.361735196,0
130.296875,43.72452104,0.239299953,0.773894519,0
93.0546875,35.87245387,0.255631359,2.276566693,0
122.6171875,44.84158246,-0.151880892,0.136976193,0
122.078125,45.34582557,0.31911061,0.210696567,0
103.0703125,49.11230491,0.614220461,0.582476939,0
108.5,44.78821692,0.28474287,0.057237991,0
111.9140625,52.97228452,0.150214793,-0.409199784,0
112.8828125,52.40879296,0.241419528,-0.310060484,0
113.7734375,54.03040447,0.222659202,-0.297194582,0
174.4453125,39.83320862,-0.721729465,1.72779677,0
75.546875,33.80432188,1.077190595,5.024512049,0
106.7109375,45.06109608,0.272314052,0.027743127,0
132.59375,49.78884123,0.05503555,-0.148248992,0
123.953125,49.3129134,-0.091154473,-0.245333162,0
119.1484375,52.48140889,-0.026925821,-0.425801991,0
96.4765625,38.89066502,0.580147468,1.367338494,0
94.2421875,40.27032602,0.356849509,1.256592647,0
117.46875,53.2381057,0.627118746,0.110231026,0
111.28125,52.76272618,0.156545442,0.077916778,0
132.1640625,48.95418415,0.037562965,-0.205432264,0
133.96875,60.88589963,-0.128577259,-0.691759587,0
116.8984375,51.77880235,0.43124527,-0.200355639,0
117.8984375,39.34380507,0.176729681,1.238689477,0
127.765625,55.74852638,-0.044010596,-0.45003827,0
68.046875,42.98889017,1.253867715,3.073009443,0
133.625,45.82695031,-0.010362714,0.328606966,0
124.1875,41.44419252,0.195277924,0.28542975,0
116.4921875,42.58135524,0.277159248,0.923553298,0
122.125,61.29475406,0.149358004,-0.820196552,0
108.796875,42.80029194,0.360756076,0.436675156,0
116.2890625,44.9091361,0.304135053,0.176402942,0
124.3359375,51.82546993,0.287416016,-0.117215484,0
101.6953125,49.03738347,0.294587683,0.032867804,0
42.2421875,45.10521486,3.274912409,10.75108954,1
124.8984375,52.55337166,0.071469186,-0.086983892,0
78.4609375,40.49631587,0.764115158,1.74688093,0
109.3359375,60.15790126,0.227411095,-0.764320033,0
110.890625,38.42509645,0.233570372,1.000556711,0
144.359375,51.99710544,-0.237919953,-0.173648989,0
78.8046875,36.80439397,1.040156545,3.41016387,0
117.4609375,46.65279037,0.098623822,0.170157448,0
109.28125,46.23529116,0.165770991,0.212732744,0
105.875,51.80009653,0.298751061,0.155779038,0
116.8828125,52.81832381,0.184475601,-0.392660094,0
132.8203125,47.53492689,-0.070534625,-0.043003001,0
127.4765625,58.73576488,0.111960206,-0.57425788,0
133.9765625,50.16994009,0.271682898,-0.184406374,0
119.015625,49.24904574,0.409883435,0.084696222,0
60.2109375,50.80041405,2.021413855,4.14043647,1
141.15625,49.18705329,-0.221300953,-0.126919861,0
123.15625,51.86331759,0.006216711,-0.294328649,0
95.359375,34.1015795,0.768040015,2.853824096,0
123.953125,55.56399174,0.108472818,-0.507146063,0
124.171875,49.12183663,0.360750639,0.148151028,0
115.0859375,48.63223393,0.06397531,0.000745754,0
133.4453125,46.04410396,-0.078512205,0.059991543,0
95.78125,47.05149066,0.453031787,0.247058973,0
94.1171875,41.16024726,0.60824666,1.17138177,0
110.828125,54.79979319,0.36923445,-0.215354839,0
122.515625,51.90179795,0.029047344,-0.289134043,0
127.625,48.65037898,0.058263196,0.218792834,0
95.7265625,40.036256,0.420374473,1.282392021,0
103.9453125,45.70187164,0.145095654,0.457442222,0
11.21875,30.97351124,5.992364991,37.86874123,1
94.953125,45.5267537,0.69544298,0.809165043,0
119.984375,43.76624419,0.021271029,0.723206158,0
136.5625,54.52733689,-0.137514813,-0.491747615,0
133.1640625,47.55289445,0.079273143,-0.132977504,0
118.8359375,44.2386598,0.162767352,0.523188482,0
125.6015625,42.46548964,0.193921916,0.441582979,0
109.3671875,39.04762139,0.446460111,1.409528298,0
96.3125,39.6103581,0.511542811,1.159796358,0
102.59375,49.82209561,0.476667379,0.159972238,0
125.8359375,44.6424646,-0.138035939,0.279187479,0
145.453125,52.15988931,-0.105379235,-0.254707355,0
88.6484375,43.32121843,0.48579832,0.91445327,0
103.609375,54.22799588,0.826013141,0.202393894,0
116.171875,58.63953836,0.291528053,-0.511846368,0
84.7890625,41.61536156,0.789514555,2.008338537,0
104.5859375,45.45972244,0.50830202,0.270972777,0
111.5859375,49.50213495,0.368617106,0.101619961,0
120.8359375,49.98855765,0.339964064,-0.124179125,0
149.1328125,46.64935207,-0.265227041,0.018553498,0
49.7890625,38.84417032,3.649763161,15.683403,1
62.9609375,33.97733674,2.622388619,11.01241526,1
132.609375,48.38585705,-0.12147936,0.058696783,0
158.0078125,41.83141315,-0.277940085,0.632732296,0
153.46875,45.12862477,-0.195219346,0.328516014,0
109.2890625,50.77280158,0.352015361,0.219464333,1
130.640625,50.24420588,-0.260808829,-0.293689167,0
114.3828125,47.58924529,0.499470974,0.63687544,0
91.9921875,39.89938441,0.632789857,1.322000727,0
119.78125,49.84929436,-0.239040645,-0.133189739,0
138.78125,61.25024713,0.209481578,-1.111174679,0
133.9765625,53.58076043,-0.183500907,-0.308464583,0
45.390625,37.43707937,3.789654194,17.40835227,1
118.09375,37.47883517,-0.03160459,0.77460533,0
31.5546875,37.0552393,4.509677724,20.79620463,1
138.8125,47.61101337,-0.033480332,-0.157669776,0
106.4140625,46.78516848,0.370364155,0.252319362,0
106.2421875,39.05559861,0.434564964,1.257038584,0
50.1484375,29.15505151,3.884343126,23.47642352,1
136.2109375,46.37258288,-0.248893175,0.085796674,0
125.546875,48.6625593,-0.037819033,-0.201647821,0
140.7890625,39.5898212,0.055105883,0.881112657,0
102.0078125,46.04540831,0.472770207,0.441978284,0
101.3046875,35.86444936,0.602188285,2.030946974,0
119.3671875,39.86831274,0.164137219,0.773472857,0
107.0078125,42.03300342,0.575907591,0.894740637,0
140.234375,45.11694602,-0.061888336,0.225693528,0
126.6875,49.71681525,0.217054983,-0.317927558,0
66.2578125,46.28972046,1.627878491,3.697592132,1
128.71875,49.25918974,0.091429982,0.064872572,0
128.6796875,51.95414649,0.107750834,-0.174005473,0
139.15625,48.23614398,0.075055701,0.039116903,0
95.90625,43.26272167,0.53370468,0.924695803,0
91.1875,33.88554956,0.709593057,3.276950184,0
118.6328125,47.57574078,0.181757085,-0.07272126,0
110.421875,53.73671484,0.39658975,-0.233816886,0
119.421875,48.7899851,0.155460743,0.103703934,0
95.9765625,47.05224238,0.429249849,0.158158045,0
113.4140625,53.89261999,0.157186537,-0.308133976,0
118.8046875,48.23138543,0.172512864,0.22230361,0
105.359375,45.9290782,0.432989791,0.755390842,0
120.453125,48.84331764,0.097137667,-0.214374503,0
98.84375,39.88292192,0.612728481,2.167104705,0
11.140625,25.69524955,8.069522046,68.10162173,1
131.6953125,46.32182912,-0.023311045,-0.353465901,0
26.859375,26.33786912,6.856928736,51.99356481,1
111.296875,45.94160005,0.358580613,0.955989553,0
131.5078125,51.78802892,-0.041379232,-0.1431201,0
114.09375,52.99696888,0.231786939,-0.169727245,0
96.0625,50.37247978,0.662645742,0.341965164,0
127.578125,45.03481455,-0.096230063,0.504858218,0
113.2890625,41.67904756,0.268990864,0.552540318,0
