FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
1073,Jefferson,Alabama,US,2022-12-20 04:21:04,33.55554728,-86.895063,224817,2485,,,"Jefferson, Alabama, US",34136.99012865696,1.1053434571229044
1075,Lamar,Alabama,US,2022-12-20 04:21:04,33.77995024,-88.09668032,4550,70,,,"Lamar, Alabama, US",32959.07279971025,1.5384615384615385
1077,Lauderdale,Alabama,US,2022-12-20 04:21:04,34.90171875,-87.65624729,29006,414,,,"Lauderdale, Alabama, US",31280.397718081724,1.4272909053299316
1079,Lawrence,Alabama,US,2022-12-20 04:21:04,34.52041498,-87.31069453,9072,178,,,"Lawrence, Alabama, US",27554.3676345523,1.9620811287477955
1081,Lee,Alabama,US,2022-12-20 04:21:04,32.60154883,-85.35132246,45120,363,,,"Lee, Alabama, US",27421.570176611443,0.8045212765957447
1083,Limestone,Alabama,US,2022-12-20 04:21:04,34.81185586,-86.98310072,30541,310,,,"Limestone, Alabama, US",30876.004650457464,1.0150289774401624
1085,Lowndes,Alabama,US,2022-12-20 04:21:04,32.1597283,-86.65158371,3128,80,,,"Lowndes, Alabama, US",32161.217355541845,2.557544757033248
1087,Macon,Alabama,US,2022-12-20 04:21:04,32.38759944,-85.69267724,4914,90,,,"Macon, Alabama, US",27197.254815142795,1.8315018315018314
1089,Madison,Alabama,US,2022-12-20 04:21:04,34.76327133,-86.55069633,110626,1041,,,"Madison, Alabama, US",29665.68251235556,0.9410084428615334
1091,Marengo,Alabama,US,2022-12-20 04:21:04,32.24767634,-87.78796182,5884,115,,,"Marengo, Alabama, US",31193.34146212161,1.9544527532290958
1093,Marion,Alabama,US,2022-12-20 04:21:04,34.13697363,-87.88704173,9640,156,,,"Marion, Alabama, US",32448.07970648625,1.6182572614107884
1095,Marshall,Alabama,US,2022-12-20 04:21:04,34.36975964,-86.30486727,31501,406,,,"Marshall, Alabama, US",32551.098435530206,1.2888479730802196
1097,Mobile,Alabama,US,2022-12-20 04:21:04,30.78472347,-88.20842409,130103,1758,,,"Mobile, Alabama, US",31485.92725248663,1.3512370967617964
1099,Monroe,Alabama,US,2022-12-20 04:21:04,31.56729412,-87.36995001,6323,87,,,"Monroe, Alabama, US",30497.27487580186,1.3759291475565396
1101,Montgomery,Alabama,US,2022-12-20 04:21:04,32.2206831,-86.20969272,68918,1001,,,"Montgomery, Alabama, US",30429.25390531865,1.452450738558867
1103,Morgan,Alabama,US,2022-12-20 04:21:04,34.45500589,-86.85475946,44187,544,,,"Morgan, Alabama, US",36921.26438222244,1.2311313282187069
80001,Out of AL,Alabama,US,2020-12-21 13:27:30,,,0,0,,,"Out of AL, Alabama, US",,
1105,Perry,Alabama,US,2022-12-20 04:21:04,32.64048341,-87.29770589,2547,49,,,"Perry, Alabama, US",28544.21158803093,1.9238319591676483
1107,Pickens,Alabama,US,2022-12-20 04:21:04,33.28094866,-88.08818103,6104,118,,,"Pickens, Alabama, US",30627.195183141,1.9331585845347312
1109,Pike,Alabama,US,2022-12-20 04:21:04,31.80396383,-85.9408295,8873,141,,,"Pike, Alabama, US",26795.31316059673,1.5890904992674406
1111,Randolph,Alabama,US,2022-12-20 04:21:04,33.29526734,-85.45708831,6129,78,,,"Randolph, Alabama, US",26973.85793504093,1.2726382770435634
1113,Russell,Alabama,US,2022-12-20 04:21:04,32.28725256,-85.18415324,12292,98,,,"Russell, Alabama, US",21207.363572057075,0.7972665148063781
1117,Shelby,Alabama,US,2022-12-20 04:21:04,33.26879845,-86.66232561,73360,476,,,"Shelby, Alabama, US",33697.4396192961,0.648854961832061
1115,St. Clair,Alabama,US,2022-12-20 04:21:04,33.71902176,-86.31029372,31159,436,,,"St. Clair, Alabama, US",34809.857896148,1.399274687891139
1119,Sumter,Alabama,US,2022-12-20 04:21:04,32.59117397,-88.19916205,3022,55,,,"Sumter, Alabama, US",24318.01722056812,1.8199867637326275
1121,Talladega,Alabama,US,2022-12-20 04:21:04,33.37823223,-86.16886178,27285,392,,,"Talladega, Alabama, US",34115.63179874465,1.4366868242624153
1123,Tallapoosa,Alabama,US,2022-12-20 04:21:04,32.86698258,-85.79833053,13874,251,,,"Tallapoosa, Alabama, US",34369.658384323826,1.8091393974340493
1125,Tuscaloosa,Alabama,US,2022-12-20 04:21:04,33.28726072,-87.52556818,67412,834,,,"Tuscaloosa, Alabama, US",32199.85192615414,1.2371684566546015
90001,Unassigned,Alabama,US,2020-12-21 13:27:30,,,0,0,,,"Unassigned, Alabama, US",,
1127,Walker,Alabama,US,2022-12-20 04:21:04,33.80270512,-87.30027177,22776,476,,,"Walker, Alabama, US",35855.858692400936,2.0899192132068842
1129,Washington,Alabama,US,2022-12-20 04:21:04,31.4092794,-88.20689944,4238,60,,,"Washington, Alabama, US",25958.593654293763,1.4157621519584709
1131,Wilcox,Alabama,US,2022-12-20 04:21:04,31.98773215,-87.30891118,3496,48,,,"Wilcox, Alabama, US",33702.88248337029,1.3729977116704806
1133,Winston,Alabama,US,2022-12-20 04:21:04,34.15030532,-87.37325922,8991,138,,,"Winston, Alabama, US",38050.70041051251,1.5348682015348682
2013,Aleutians East,Alaska,US,2022-12-20 04:21:04,55.32222414,-161.9722021,1320,4,,,"Aleutians East, Alaska, US",39556.48786335032,0.30303030303030304
2016,Aleutians West,Alaska,US,2022-12-20 04:21:04,52.3233,-174.1596,1895,3,,,"Aleutians West, Alaska, US",33635.072772452964,0.158311345646438
2020,Anchorage,Alaska,US,2022-12-20 04:21:04,61.14998174,-149.1426986,121951,595,,,"Anchorage, Alaska, US",42344.09722222222,0.4879008782215808
2050,Bethel,Alaska,US,2022-12-20 04:21:04,60.90980451,-159.8561831,12408,47,,,"Bethel, Alaska, US",67486.13075165887,0.3787878787878788
2060,Bristol Bay,Alaska,US,2022-12-20 04:21:04,58.74513976,-156.701064,0,0,,,"Bristol Bay, Alaska, US",0.0,
2164,Bristol Bay plus Lake and Peninsula,Alaska,US,2022-12-20 04:21:04,58.62403337,-156.2140589,1219,1,,,"Bristol Bay plus Lake and Peninsula, Alaska, US",50205.93080724876,0.08203445447087777
2063,Chugach,Alaska,US,2022-12-20 04:21:04,61.16666,-149.9,2388,12,,,"Chugach, Alaska, US",35372.53740186639,0.5025125628140703
2066,Copper River,Alaska,US,2022-12-20 04:21:04,60.3886,-162.8905196,1290,10,,,"Copper River, Alaska, US",47795.47980733605,0.7751937984496124
2068,Denali,Alaska,US,2022-12-20 04:21:04,63.67264044,-150.0076108,1799,2,,,"Denali, Alaska, US",85789.22269909394,0.11117287381878821
2070,Dillingham,Alaska,US,2022-12-20 04:21:04,59.79603738,-158.2381942,2207,13,,,"Dillingham, Alaska, US",44894.222945484136,0.5890348889895786
2090,Fairbanks North Star,Alaska,US,2022-12-20 04:21:04,64.80726247,-146.5692662,33039,162,,,"Fairbanks North Star, Alaska, US",34113.929932162435,0.49032961046036505
2100,Haines,Alaska,US,2022-12-20 04:21:04,59.09893571,-135.4679843,788,1,,,"Haines, Alaska, US",31146.245059288536,0.12690355329949238
2110,Juneau,Alaska,US,2022-12-20 04:21:04,58.45031811,-134.200436,11728,28,,,"Juneau, Alaska, US",36679.80233940076,0.23874488403819918
2122,Kenai Peninsula,Alaska,US,2022-12-20 04:21:04,60.24429722,-151.5388884,22291,125,,,"Kenai Peninsula, Alaska, US",37969.27164951966,0.5607644340765331
2130,Ketchikan Gateway,Alaska,US,2022-12-20 04:21:04,55.57445008,-130.975561,5079,27,,,"Ketchikan Gateway, Alaska, US",36536.93978850442,0.5316007088009451
2150,Kodiak Island,Alaska,US,2022-12-20 04:21:04,57.65529415,-153.7493579,5752,12,,,"Kodiak Island, Alaska, US",44252.96199415295,0.2086230876216968
2158,Kusilvak,Alaska,US,2022-12-20 04:21:04,62.1542916,-163.3967883,4760,15,,,"Kusilvak, Alaska, US",57252.82655761366,0.31512605042016806
2170,Matanuska-Susitna,Alaska,US,2022-12-20 04:21:04,62.31305045,-149.5741743,40235,269,,,"Matanuska-Susitna, Alaska, US",37145.60041360082,0.6685721386852244
2180,Nome,Alaska,US,2022-12-20 04:21:04,64.90320724,-164.0353804,6936,7,,,"Nome, Alaska, US",69332.26709316274,0.10092272202998846
2185,North Slope,Alaska,US,2022-12-20 04:21:04,69.31479216,-153.4836093,5288,16,,,"North Slope, Alaska, US",53783.563873067535,0.30257186081694404
2188,Northwest Arctic,Alaska,US,2022-12-20 04:21:04,67.04919196,-159.7503946,5689,21,,,"Northwest Arctic, Alaska, US",74648.9961947251,0.36913341536298117
2195,Petersburg,Alaska,US,2022-12-20 04:21:04,57.13978948,-132.9540995,919,7,,,"Petersburg, Alaska, US",28138.395590936925,0.7616974972796517
2198,Prince of Wales-Hyder,Alaska,US,2022-12-20 04:21:04,55.76261984,-133.0511621,1796,10,,,"Prince of Wales-Hyder, Alaska, US",28953.73206512977,0.5567928730512249
2220,Sitka,Alaska,US,2022-12-20 04:21:04,57.24124555,-135.3206587,3411,10,,,"Sitka, Alaska, US",40162.486753797246,0.2931691586045148
2230,Skagway,Alaska,US,2022-12-20 04:21:04,59.56149996,-135.3337748,675,0,,,"Skagway, Alaska, US",57058.32628909552,0.0
2240,Southeast Fairbanks,Alaska,US,2022-12-20 04:21:04,63.87692095,-143.2127643,2429,21,,,"Southeast Fairbanks, Alaska, US",35238.64790367039,0.8645533141210374
90002,Unassigned,Alaska,US,2022-12-20 04:21:04,,,6,0,,,"Unassigned, Alaska, US",,0.0
2261,Valdez-Cordova,Alaska,US,2022-12-20 04:21:04,61.47502768,-144.7126799,0,0,,,"Valdez-Cordova, Alaska, US",0.0,
2275,Wrangell,Alaska,US,2022-12-20 04:21:04,56.3202004,-132.0583731,773,1,,,"Wrangell, Alaska, US",30895.283772981616,0.129366106080207
2282,Yakutat,Alaska,US,2022-12-20 04:21:04,59.8909808,-140.3601451,951,5,,,"Yakutat, Alaska, US",34873.487348734874,0.5257623554153522
2290,Yukon-Koyukuk,Alaska,US,2022-12-20 04:21:04,65.50815459,-151.3907387,1697,12,,,"Yukon-Koyukuk, Alaska, US",32447.41873804972,0.7071302298173247
60,,American Samoa,US,2022-12-20 04:21:04,-14.271,-170.132,8265,34,,,"American Samoa, US",14854.154310670188,0.411373260738052
4001,Apache,Arizona,US,2022-12-20 04:21:04,35.39465006,-109.4892383,34860,632,,,"Apache, Arizona, US",48492.77338044431,1.8129661503155479
4003,Cochise,Arizona,US,2022-12-20 04:21:04,31.87934684,-109.7516088,38030,614,,,"Cochise, Arizona, US",30201.23568558314,1.6145148566920853
4005,Coconino,Arizona,US,2022-12-20 04:21:04,35.83883429,-111.7707178,51894,512,,,"Coconino, Arizona, US",36169.11539212133,0.9866265849616526
4007,Gila,Arizona,US,2022-12-20 04:21:04,33.80190085,-110.8132779,20912,405,,,"Gila, Arizona, US",38713.02158539746,1.9366870696250957
4009,Graham,Arizona,US,2022-12-20 04:21:04,32.93166885,-109.8882178,13832,184,,,"Graham, Arizona, US",35615.52128125241,1.3302486986697513
4011,Greenlee,Arizona,US,2022-12-20 04:21:04,33.21498827,-109.2405279,2641,39,,,"Greenlee, Arizona, US",27805.85386397136,1.476713366149186
4012,La Paz,Arizona,US,2022-12-20 04:21:04,33.72854224,-113.9810029,5863,153,,,"La Paz, Arizona, US",27776.19859768808,2.6095855364148046
4013,Maricopa,Arizona,US,2022-12-20 04:21:04,33.34835867,-112.4918154,1477037,18222,,,"Maricopa, Arizona, US",32929.780840742904,1.2336860891094807
4015,Mohave,Arizona,US,2022-12-20 04:21:04,35.70471703,-113.7577902,65809,1589,,,"Mohave, Arizona, US",31015.5009166702,2.4145633575954655
4017,Navajo,Arizona,US,2022-12-20 04:21:04,35.3997715,-110.3218983,47016,951,,,"Navajo, Arizona, US",42385.77764956186,2.022715671260847
80004,Out of AZ,Arizona,US,2022-12-20 04:21:04,,,0,0,,,"Out of AZ, Arizona, US",,
4019,Pima,Arizona,US,2022-12-20 04:21:04,32.0971334,-111.7890033,307309,4092,,,"Pima, Arizona, US",29343.565563713204,1.3315587893618475
4021,Pinal,Arizona,US,2022-12-20 04:21:04,32.90525627,-111.3449483,152958,1750,,,"Pinal, Arizona, US",33051.34737428936,1.1441049176898233
4023,Santa Cruz,Arizona,US,2022-12-20 04:21:04,31.52508998,-110.8479088,19179,240,,,"Santa Cruz, Arizona, US",41246.93535205815,1.2513686844986704
90004,Unassigned,Arizona,US,2022-12-20 04:21:04,,,0,0,,,"Unassigned, Arizona, US",,
4025,Yavapai,Arizona,US,2022-12-20 04:21:04,34.59933926,-112.5538588,58321,1323,,,"Yavapai, Arizona, US",24806.996201600177,2.268479621405669
4027,Yuma,Arizona,US,2022-12-20 04:21:04,32.76895712,-113.9066674,69419,1223,,,"Yuma, Arizona, US",32471.1044170132,1.7617655108831876
5001,Arkansas,Arkansas,US,2022-12-20 04:21:04,34.29145151,-91.37277296,6798,93,,,"Arkansas, Arkansas, US",38876.81573830493,1.3680494263018534
5003,Ashley,Arkansas,US,2022-12-20 04:21:04,33.19153461,-91.7698471,5984,80,,,"Ashley, Arkansas, US",30442.08170117516,1.3368983957219251
5005,Baxter,Arkansas,US,2022-12-20 04:21:04,36.28784385,-92.33782872,10431,278,,,"Baxter, Arkansas, US",24875.989697605648,2.6651327772984374
5007,Benton,Arkansas,US,2022-12-20 04:21:04,36.33644656,-94.25680817,75539,960,,,"Benton, Arkansas, US",27061.234286615007,1.2708667046161586
5009,Boone,Arkansas,US,2022-12-20 04:21:04,36.3084504,-93.09374925,10984,198,,,"Boone, Arkansas, US",29343.876896772814,1.8026219956300074
5011,Bradley,Arkansas,US,2022-12-20 04:21:04,33.46755808,-92.15980837,3514,57,,,"Bradley, Arkansas, US",32648.889714763543,1.622083096186682
5013,Calhoun,Arkansas,US,2022-12-20 04:21:04,33.55598792,-92.49974403,1165,14,,,"Calhoun, Arkansas, US",22451.339371747927,1.201716738197425
5015,Carroll,Arkansas,US,2022-12-20 04:21:04,36.3403856,-93.54270261,7117,120,,,"Carroll, Arkansas, US",25077.51937984496,1.6861036953772657
5017,Chicot,Arkansas,US,2022-12-20 04:21:04,33.26458973,-91.29539209,3082,63,,,"Chicot, Arkansas, US",30460.565329116427,2.044127190136275
5019,Clark,Arkansas,US,2022-12-20 04:21:04,34.04613432,-93.17484713,6245,90,,,"Clark, Arkansas, US",27979.390681003584,1.4411529223378703
5021,Clay,Arkansas,US,2022-12-20 04:21:04,36.36826212,-90.4148172,4868,100,,,"Clay, Arkansas, US",33454.745378324515,2.0542317173377156
5023,Cleburne,Arkansas,US,2022-12-20 04:21:04,35.53864922,-92.02640019,7792,142,,,"Cleburne, Arkansas, US",31269.312572735664,1.822381930184805
5025,Cleveland,Arkansas,US,2022-12-20 04:21:04,33.89723187,-92.18537045,2617,40,,,"Cleveland, Arkansas, US",32893.41377576672,1.5284677111196026
5027,Columbia,Arkansas,US,2022-12-20 04:21:04,33.21230701,-93.22642793,6494,104,,,"Columbia, Arkansas, US",27684.69966321353,1.6014782876501386
5029,Conway,Arkansas,US,2022-12-20 04:21:04,35.26205537,-92.70506566,6301,75,,,"Conway, Arkansas, US",30226.422335220184,1.1902872559911126
5031,Craighead,Arkansas,US,2022-12-20 04:21:04,35.83018283,-90.63235729,45278,372,,,"Craighead, Arkansas, US",41037.95816263641,0.8215910596757807
5033,Crawford,Arkansas,US,2022-12-20 04:21:04,35.58928601,-94.2446814,18282,288,,,"Crawford, Arkansas, US",28901.14927992159,1.5753199868723335
5035,Crittenden,Arkansas,US,2022-12-20 04:21:04,35.21247318,-90.30839406,16270,241,,,"Crittenden, Arkansas, US",33927.64049629861,1.4812538414259373
5037,Cross,Arkansas,US,2022-12-20 04:21:04,35.29631396,-90.77185818,5627,100,,,"Cross, Arkansas, US",34271.27108837323,1.777145903678692
5039,Dallas,Arkansas,US,2022-12-20 04:21:04,33.97042763,-92.65167437,2019,38,,,"Dallas, Arkansas, US",28805.82108717364,1.8821198613174839
5041,Desha,Arkansas,US,2022-12-20 04:21:04,33.83011025,-91.25500948,3565,43,,,"Desha, Arkansas, US",31379.279992958367,1.20617110799439
5043,Drew,Arkansas,US,2022-12-20 04:21:04,33.59035001,-91.71777921,5429,79,,,"Drew, Arkansas, US",29798.561940831,1.4551482777675446
5045,Faulkner,Arkansas,US,2022-12-20 04:21:04,35.14719007,-92.33717519,41661,349,,,"Faulkner, Arkansas, US",33062.448911568405,0.8377139290943568
5047,Franklin,Arkansas,US,2022-12-20 04:21:04,35.51202821,-93.89299569,4397,80,,,"Franklin, Arkansas, US",24820.77335591307,1.8194223334091426
5049,Fulton,Arkansas,US,2022-12-20 04:21:04,36.38177105,-91.81729127,3057,99,,,"Fulton, Arkansas, US",24501.08199086319,3.2384690873405297
5051,Garland,Arkansas,US,2022-12-20 04:21:04,34.57692074,-93.14921604,26530,563,,,"Garland, Arkansas, US",26693.90054937316,2.1221258952129665
5053,Grant,Arkansas,US,2022-12-20 04:21:04,34.29017991,-92.42320562,5079,65,,,"Grant, Arkansas, US",27807.281686285245,1.2797794841504233
5055,Greene,Arkansas,US,2022-12-20 04:21:04,36.1173546,-90.55832668,18846,189,,,"Greene, Arkansas, US",41579.702151130725,1.002865329512894
5057,Hempstead,Arkansas,US,2022-12-20 04:21:04,33.73325583,-93.66935133,5490,79,,,"Hempstead, Arkansas, US",25496.934794724133,1.4389799635701275
5059,Hot Spring,Arkansas,US,2022-12-20 04:21:04,34.31709259,-92.95396325,12843,156,,,"Hot Spring, Arkansas, US",38029.67042728969,1.2146694697500584
5061,Howard,Arkansas,US,2022-12-20 04:21:04,34.09007427,-93.9934871,4530,58,,,"Howard, Arkansas, US",34312.982881381606,1.2803532008830023
5063,Independence,Arkansas,US,2022-12-20 04:21:04,35.74242707,-91.57001641,12503,228,,,"Independence, Arkansas, US",33054.857898215465,1.8235623450371912
5065,Izard,Arkansas,US,2022-12-20 04:21:04,36.09604046,-91.90847954,4581,77,,,"Izard, Arkansas, US",33612.150561303104,1.68085570836062
5067,Jackson,Arkansas,US,2022-12-20 04:21:04,35.59802983,-91.21494602,7083,74,,,"Jackson, Arkansas, US",42364.97398169747,1.0447550472963434
5069,Jefferson,Arkansas,US,2022-12-20 04:21:04,34.26767081,-91.92619839,21799,310,,,"Jefferson, Arkansas, US",32621.51322878008,1.4220835818156796
5071,Johnson,Arkansas,US,2022-12-20 04:21:04,35.56759135,-93.46036368,7935,97,,,"Johnson, Arkansas, US",29855.51960267891,1.2224322621298047
5073,Lafayette,Arkansas,US,2022-12-20 04:21:04,33.24116713,-93.60677071,1470,30,,,"Lafayette, Arkansas, US",22192.028985507248,2.0408163265306123
5075,Lawrence,Arkansas,US,2022-12-20 04:21:04,36.04188196,-91.10867198,6293,87,,,"Lawrence, Arkansas, US",38357.91783493844,1.3824884792626728
5077,Lee,Arkansas,US,2022-12-20 04:21:04,34.78498904,-90.78383866,3290,67,,,"Lee, Arkansas, US",37145.76041549057,2.0364741641337387
5079,Lincoln,Arkansas,US,2022-12-20 04:21:04,33.95317155,-91.74002806,5362,70,,,"Lincoln, Arkansas, US",41170.14742014742,1.3054830287206267
5081,Little River,Arkansas,US,2022-12-20 04:21:04,33.70375665,-94.23468591,3794,108,,,"Little River, Arkansas, US",30948.69075781059,2.846599894570374
5083,Logan,Arkansas,US,2022-12-20 04:21:04,35.21413234,-93.71951016,5866,86,,,"Logan, Arkansas, US",27326.935619118605,1.466075690419366
5085,Lonoke,Arkansas,US,2022-12-20 04:21:04,34.75392199,-91.88742357,23385,268,,,"Lonoke, Arkansas, US",31899.2211051849,1.1460337823391062
5087,Madison,Arkansas,US,2022-12-20 04:21:04,36.01038185,-93.72524943,4743,67,,,"Madison, Arkansas, US",28613.658301158302,1.4126080539742778
5089,Marion,Arkansas,US,2022-12-20 04:21:04,36.26844485,-92.68451899,4005,94,,,"Marion, Arkansas, US",23990.65532526656,2.3470661672908864
5091,Miller,Arkansas,US,2022-12-20 04:21:04,33.31403423,-93.89285258,11324,204,,,"Miller, Arkansas, US",26178.42198950459,1.8014835747085836
5093,Mississippi,Arkansas,US,2022-12-20 04:21:04,35.76271485,-90.0519437,15879,228,,,"Mississippi, Arkansas, US",39061.76969816241,1.4358586812771585
5095,Monroe,Arkansas,US,2022-12-20 04:21:04,34.6815935,-91.20540287,2269,37,,,"Monroe, Arkansas, US",33860.61781823608,1.630674305861613
5097,Montgomery,Arkansas,US,2022-12-20 04:21:04,34.53704874,-93.65824478,1743,64,,,"Montgomery, Arkansas, US",19396.83952815491,3.6718301778542743
5099,Nevada,Arkansas,US,2022-12-20 04:21:04,33.66340119,-93.30632432,2673,46,,,"Nevada, Arkansas, US",32392.14735821619,1.720912832023943
5101,Newton,Arkansas,US,2022-12-20 04:21:04,35.91947491,-93.21612969,1992,52,,,"Newton, Arkansas, US",25693.28002063717,2.610441767068273
5103,Ouachita,Arkansas,US,2022-12-20 04:21:04,33.58839816,-92.87795984,6594,120,,,"Ouachita, Arkansas, US",28201.180395175776,1.8198362147406733
5105,Perry,Arkansas,US,2022-12-20 04:21:04,34.9459153,-92.94372564,2939,42,,,"Perry, Arkansas, US",28110.95169775228,1.4290575025518883
5107,Phillips,Arkansas,US,2022-12-20 04:21:04,34.43268455,-90.84800154,5806,103,,,"Phillips, Arkansas, US",32650.99538859521,1.7740268687564589
5109,Pike,Arkansas,US,2022-12-20 04:21:04,34.16250414,-93.65789349,2851,48,,,"Pike, Arkansas, US",26600.111961186787,1.6836197825324448
5111,Poinsett,Arkansas,US,2022-12-20 04:21:04,35.57433534,-90.66268713,9657,138,,,"Poinsett, Arkansas, US",41044.71268276097,1.4290152221186705
5113,Polk,Arkansas,US,2022-12-20 04:21:04,34.48254879,-94.22728802,4589,160,,,"Polk, Arkansas, US",22986.37547585654,3.486598387448246
5115,Pope,Arkansas,US,2022-12-20 04:21:04,35.44871474,-93.03212219,20648,225,,,"Pope, Arkansas, US",32226.24547384193,1.0896939170864006
5117,Prairie,Arkansas,US,2022-12-20 04:21:04,34.83624419,-91.55162157,2359,46,,,"Prairie, Arkansas, US",29260.72934755644,1.9499788045782112
5119,Pulaski,Arkansas,US,2022-12-20 04:21:04,34.77054088,-92.31355101,124390,1293,,,"Pulaski, Arkansas, US",31739.34898484605,1.0394726264169145
5121,Randolph,Arkansas,US,2022-12-20 04:21:04,36.3415714,-91.02455531,6221,102,,,"Randolph, Arkansas, US",34641.942309834056,1.6396077800996625
5125,Saline,Arkansas,US,2022-12-20 04:21:04,34.64916145,-92.67583224,36038,384,,,"Saline, Arkansas, US",29433.91295115039,1.0655419279649259
5127,Scott,Arkansas,US,2022-12-20 04:21:04,34.85588887,-94.0632176,2774,48,,,"Scott, Arkansas, US",26981.811107868885,1.7303532804614274
5129,Searcy,Arkansas,US,2022-12-20 04:21:04,35.9109364,-92.69936482,2466,52,,,"Searcy, Arkansas, US",31290.44537495242,2.10867802108678
5131,Sebastian,Arkansas,US,2022-12-20 04:21:04,35.19605503,-94.27162713,38396,569,,,"Sebastian, Arkansas, US",30037.47252145478,1.4819252005417232
5133,Sevier,Arkansas,US,2022-12-20 04:21:04,33.99780401,-94.2424869,6938,84,,,"Sevier, Arkansas, US",40794.96677838537,1.2107235514557508
5135,Sharp,Arkansas,US,2022-12-20 04:21:04,36.16258158,-91.47819342,5570,119,,,"Sharp, Arkansas, US",31934.41119137713,2.1364452423698386
5123,St. Francis,Arkansas,US,2022-12-20 04:21:04,35.02201976,-90.74828138,8381,105,,,"St. Francis, Arkansas, US",33532.04769144595,1.252833790717098
5137,Stone,Arkansas,US,2022-12-20 04:21:04,35.86251946,-92.15684085,3546,77,,,"Stone, Arkansas, US",28354.38989285143,2.1714608009024254
90005,Unassigned,Arkansas,US,2022-12-20 04:21:04,,,32375,0,,,"Unassigned, Arkansas, US",,0.0
5139,Union,Arkansas,US,2022-12-20 04:21:04,33.16887091,-92.59746952,11012,201,,,"Union, Arkansas, US",28468.021301897523,1.8252815110788232
5141,Van Buren,Arkansas,US,2022-12-20 04:21:04,35.58095779,-92.51295036,4195,65,,,"Van Buren, Arkansas, US",25355.09217286189,1.5494636471990464
5143,Washington,Arkansas,US,2022-12-20 04:21:04,35.976844,-94.21800746,78777,693,,,"Washington, Arkansas, US",32935.31839104968,0.879698389123729
5145,White,Arkansas,US,2022-12-20 04:21:04,35.25688493,-91.74908296,26419,332,,,"White, Arkansas, US",33546.658539992124,1.2566713350240357
5147,Woodruff,Arkansas,US,2022-12-20 04:21:04,35.18902527,-91.2439489,2238,33,,,"Woodruff, Arkansas, US",35411.39240506329,1.4745308310991958
5149,Yell,Arkansas,US,2022-12-20 04:21:04,35.00292371,-93.41171338,7499,117,,,"Yell, Arkansas, US",35138.934445433675,1.5602080277370316
6001,Alameda,California,US,2022-12-20 04:21:04,37.64629437,-121.8929271,385387,2082,,,"Alameda, California, US",22952.27331064081,0.5427415486642614
6003,Alpine,California,US,2022-12-20 04:21:04,38.59678594,-119.8223594,140,0,,,"Alpine, California, US",12400.354295837024,0.0
6005,Amador,California,US,2022-12-20 04:21:04,38.44583082,-120.65696,11192,96,,,"Amador, California, US",28084.12155363252,0.8599068434252956
6007,Butte,California,US,2022-12-20 04:21:04,39.66727762,-121.6005252,50628,471,,,"Butte, California, US",22817.150730429865,0.9417739742461809
6009,Calaveras,California,US,2022-12-20 04:21:04,38.20537103,-120.552913,9378,135,,,"Calaveras, California, US",20298.442435464545,1.4488087572440438
6011,Colusa,California,US,2022-12-20 04:21:04,39.17881957,-122.2331726,5201,22,,,"Colusa, California, US",24133.290017171763,0.4230769230769231
6013,Contra Costa,California,US,2022-12-20 04:21:04,37.91923498,-121.9289527,283052,1491,,,"Contra Costa, California, US",24462.38749711753,0.5283861365086115
6015,Del Norte,California,US,2022-12-20 04:21:04,41.74228275,-123.8974063,8004,56,,,"Del Norte, California, US",28735.7974974831,0.7007007007007007
6017,El Dorado,California,US,2022-12-20 04:21:04,38.77965956,-120.5233166,38050,235,,,"El Dorado, California, US",19668.84978972532,0.6195623517005009
6019,Fresno,California,US,2022-12-20 04:21:04,36.75733899,-119.6466953,316857,2905,,,"Fresno, California, US",31495.61455748718,0.9231805715774788
6021,Glenn,California,US,2022-12-20 04:21:04,39.59875897,-122.3938452,7651,58,,,"Glenn, California, US",26809.42485823971,0.7619548081975828
6023,Humboldt,California,US,2022-12-20 04:21:04,40.69923009,-123.876044,28240,161,,,"Humboldt, California, US",20538.07226427065,0.5782838260119967
6025,Imperial,California,US,2022-12-20 04:21:04,33.0393082,-115.3669042,86287,963,,,"Imperial, California, US",47361.97334657727,1.1220245377328812
6027,Inyo,California,US,2022-12-20 04:21:04,36.51112084,-117.4111978,5844,60,,,"Inyo, California, US",31470.70236709352,1.0568962480183195
6029,Kern,California,US,2022-12-20 04:21:04,35.34329425,-118.7277796,298924,2583,,,"Kern, California, US",33206.32480265541,0.8640992359261886
6031,Kings,California,US,2022-12-20 04:21:04,36.07409056,-119.8159973,65608,466,,,"Kings, California, US",42771.02131554858,0.7123857278258476
6033,Lake,California,US,2022-12-20 04:21:04,39.10124298,-122.7536244,14444,149,,,"Lake, California, US",22397.72621377318,1.0332154496914223
6035,Lassen,California,US,2022-12-20 04:21:04,40.67311306,-120.5935099,11136,66,,,"Lassen, California, US",36424.29594740457,0.5926724137931034
6037,Los Angeles,California,US,2022-12-20 04:21:04,34.30828379,-118.2282411,3605228,34471,,,"Los Angeles, California, US",35911.83956899752,0.9561392511097773
6039,Madera,California,US,2022-12-20 04:21:04,37.21513971,-119.7665589,53791,388,,,"Madera, California, US",33949.67170288634,0.7264285179360443
