FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
1093,Marion,Alabama,US,2023-01-18 04:21:05,34.13697363,-87.88704173,9864,157,,,"Marion, Alabama, US",33202.05998182369,1.591646390916464
1095,Marshall,Alabama,US,2023-01-18 04:21:05,34.36975964,-86.30486727,32126,408,,,"Marshall, Alabama, US",33196.933060532785,1.2699993774512857
1097,Mobile,Alabama,US,2023-01-18 04:21:05,30.78472347,-88.20842409,132438,1765,,,"Mobile, Alabama, US",32051.01522228407,1.3326990742838158
1099,Monroe,Alabama,US,2023-01-18 04:21:05,31.56729412,-87.36995001,6482,87,,,"Monroe, Alabama, US",31264.168234215984,1.3421783400185128
1101,Montgomery,Alabama,US,2023-01-18 04:21:05,32.2206831,-86.20969272,71102,1003,,,"Montgomery, Alabama, US",31393.55191932393,1.410649489465838
1103,Morgan,Alabama,US,2023-01-18 04:21:05,34.45500589,-86.85475946,45247,549,,,"Morgan, Alabama, US",37806.96696997803,1.213340110946582
80001,Out of AL,Alabama,US,2020-12-21 13:27:30,,,0,0,,,"Out of AL, Alabama, US",,
1105,Perry,Alabama,US,2023-01-18 04:21:05,32.64048341,-87.29770589,2599,49,,,"Perry, Alabama, US",29126.975232545108,1.8853405155829166
1107,Pickens,Alabama,US,2023-01-18 04:21:05,33.28094866,-88.08818103,6185,121,,,"Pickens, Alabama, US",31033.61766181636,1.9563459983831852
1109,Pike,Alabama,US,2023-01-18 04:21:05,31.80396383,-85.9408295,9054,141,,,"Pike, Alabama, US",27341.909766262004,1.5573227302849568
1111,Randolph,Alabama,US,2023-01-18 04:21:05,33.29526734,-85.45708831,6305,78,,,"Randolph, Alabama, US",27748.437637531908,1.2371134020618557
1113,Russell,Alabama,US,2023-01-18 04:21:05,32.28725256,-85.18415324,12668,100,,,"Russell, Alabama, US",21856.075637066304,0.7893905904641617
1117,Shelby,Alabama,US,2023-01-18 04:21:05,33.26879845,-86.66232561,74965,477,,,"Shelby, Alabama, US",34434.68594684477,0.6362969385713333
1115,St. Clair,Alabama,US,2023-01-18 04:21:05,33.71902176,-86.31029372,32030,439,,,"St. Clair, Alabama, US",35782.91178836357,1.3705900718076802
1119,Sumter,Alabama,US,2023-01-18 04:21:05,32.59117397,-88.19916205,3052,55,,,"Sumter, Alabama, US",24559.42705399533,1.802096985583224
1121,Talladega,Alabama,US,2023-01-18 04:21:05,33.37823223,-86.16886178,27782,393,,,"Talladega, Alabama, US",34737.05268948961,1.4145849830825714
1123,Tallapoosa,Alabama,US,2023-01-18 04:21:05,32.86698258,-85.79833053,14241,251,,,"Tallapoosa, Alabama, US",35278.81685535215,1.7625166771996348
1125,Tuscaloosa,Alabama,US,2023-01-18 04:21:05,33.28726072,-87.52556818,68860,847,,,"Tuscaloosa, Alabama, US",32891.50008359007,1.2300319488817892
90001,Unassigned,Alabama,US,2020-12-21 13:27:30,,,0,0,,,"Unassigned, Alabama, US",,
1127,Walker,Alabama,US,2023-01-18 04:21:05,33.80270512,-87.30027177,23425,476,,,"Walker, Alabama, US",36877.56804836196,2.032017075773746
1129,Washington,Alabama,US,2023-01-18 04:21:05,31.4092794,-88.20689944,4309,61,,,"Washington, Alabama, US",26393.482788190617,1.4156416802042238
1131,Wilcox,Alabama,US,2023-01-18 04:21:05,31.98773215,-87.30891118,3569,48,,,"Wilcox, Alabama, US",34406.63260387545,1.3449145418884842
1133,Winston,Alabama,US,2023-01-18 04:21:05,34.15030532,-87.37325922,9200,140,,,"Winston, Alabama, US",38935.2067374836,1.5217391304347827
2013,Aleutians East,Alaska,US,2023-01-18 04:21:05,55.32222414,-161.9722021,1324,5,,,"Aleutians East, Alaska, US",39676.35600839077,0.3776435045317221
2016,Aleutians West,Alaska,US,2023-01-18 04:21:05,52.3233,-174.1596,1907,3,,,"Aleutians West, Alaska, US",33848.06531771388,0.15731515469323545
2020,Anchorage,Alaska,US,2023-01-18 04:21:05,61.14998174,-149.1426986,122828,598,,,"Anchorage, Alaska, US",42648.61111111111,0.4868596736900381
2050,Bethel,Alaska,US,2023-01-18 04:21:05,60.90980451,-159.8561831,12595,47,,,"Bethel, Alaska, US",68503.20896334168,0.37316395394998014
2060,Bristol Bay,Alaska,US,2023-01-18 04:21:05,58.74513976,-156.701064,0,0,,,"Bristol Bay, Alaska, US",0.0,
2164,Bristol Bay plus Lake and Peninsula,Alaska,US,2023-01-18 04:21:05,58.62403337,-156.2140589,1226,1,,,"Bristol Bay plus Lake and Peninsula, Alaska, US",50494.23393739703,0.08156606851549755
2063,Chugach,Alaska,US,2023-01-18 04:21:05,61.16666,-149.9,2390,13,,,"Chugach, Alaska, US",35402.16264257147,0.5439330543933054
2066,Copper River,Alaska,US,2023-01-18 04:21:05,60.3886,-162.8905196,1293,10,,,"Copper River, Alaska, US",47906.63208595776,0.7733952049497294
2068,Denali,Alaska,US,2023-01-18 04:21:05,63.67264044,-150.0076108,1800,2,,,"Denali, Alaska, US",85836.90987124463,0.1111111111111111
2070,Dillingham,Alaska,US,2023-01-18 04:21:05,59.79603738,-158.2381942,2234,13,,,"Dillingham, Alaska, US",45443.44995931652,0.5819158460161146
2090,Fairbanks North Star,Alaska,US,2023-01-18 04:21:05,64.80726247,-146.5692662,33185,166,,,"Fairbanks North Star, Alaska, US",34264.68006897335,0.5002260057254784
2100,Haines,Alaska,US,2023-01-18 04:21:05,59.09893571,-135.4679843,793,1,,,"Haines, Alaska, US",31343.87351778656,0.12610340479192939
2110,Juneau,Alaska,US,2023-01-18 04:21:05,58.45031811,-134.200436,11805,29,,,"Juneau, Alaska, US",36920.62300619253,0.2456586192291402
2122,Kenai Peninsula,Alaska,US,2023-01-18 04:21:05,60.24429722,-151.5388884,22422,126,,,"Kenai Peninsula, Alaska, US",38192.40989302991,0.561948086700562
2130,Ketchikan Gateway,Alaska,US,2023-01-18 04:21:05,55.57445008,-130.975561,5117,27,,,"Ketchikan Gateway, Alaska, US",36810.30141716424,0.5276529216337698
2150,Kodiak Island,Alaska,US,2023-01-18 04:21:05,57.65529415,-153.7493579,5791,12,,,"Kodiak Island, Alaska, US",44553.00815510078,0.2072180970471421
2158,Kusilvak,Alaska,US,2023-01-18 04:21:05,62.1542916,-163.3967883,4820,15,,,"Kusilvak, Alaska, US",57974.50084195333,0.3112033195020747
2170,Matanuska-Susitna,Alaska,US,2023-01-18 04:21:05,62.31305045,-149.5741743,40443,276,,,"Matanuska-Susitna, Alaska, US",37337.629365658206,0.682441955344559
2180,Nome,Alaska,US,2023-01-18 04:21:05,64.90320724,-164.0353804,7117,7,,,"Nome, Alaska, US",71141.54338264694,0.09835604889700716
2185,North Slope,Alaska,US,2023-01-18 04:21:05,69.31479216,-153.4836093,5318,17,,,"North Slope, Alaska, US",54088.689991863306,0.31966904851447914
2188,Northwest Arctic,Alaska,US,2023-01-18 04:21:05,67.04919196,-159.7503946,5716,21,,,"Northwest Arctic, Alaska, US",75003.2804093951,0.36738978306508047
2195,Petersburg,Alaska,US,2023-01-18 04:21:05,57.13978948,-132.9540995,922,7,,,"Petersburg, Alaska, US",28230.251071647275,0.7592190889370932
2198,Prince of Wales-Hyder,Alaska,US,2023-01-18 04:21:05,55.76261984,-133.0511621,1814,10,,,"Prince of Wales-Hyder, Alaska, US",29243.91423504756,0.5512679162072768
2220,Sitka,Alaska,US,2023-01-18 04:21:05,57.24124555,-135.3206587,3480,10,,,"Sitka, Alaska, US",40974.92052278347,0.28735632183908044
2230,Skagway,Alaska,US,2023-01-18 04:21:05,59.56149996,-135.3337748,675,0,,,"Skagway, Alaska, US",57058.32628909552,0.0
2240,Southeast Fairbanks,Alaska,US,2023-01-18 04:21:05,63.87692095,-143.2127643,2450,21,,,"Southeast Fairbanks, Alaska, US",35543.30480197302,0.8571428571428571
90002,Unassigned,Alaska,US,2023-01-18 04:21:05,,,6,0,,,"Unassigned, Alaska, US",,0.0
2261,Valdez-Cordova,Alaska,US,2023-01-18 04:21:05,61.47502768,-144.7126799,0,0,,,"Valdez-Cordova, Alaska, US",0.0,
2275,Wrangell,Alaska,US,2023-01-18 04:21:05,56.3202004,-132.0583731,779,1,,,"Wrangell, Alaska, US",31135.09192645884,0.12836970474967907
2282,Yakutat,Alaska,US,2023-01-18 04:21:05,59.8909808,-140.3601451,959,5,,,"Yakutat, Alaska, US",35166.850018335164,0.5213764337851929
2290,Yukon-Koyukuk,Alaska,US,2023-01-18 04:21:05,65.50815459,-151.3907387,1712,12,,,"Yukon-Koyukuk, Alaska, US",32734.22562141492,0.7009345794392523
60,,American Samoa,US,2023-01-18 04:21:05,-14.271,-170.132,8309,34,,,"American Samoa, US",14933.232688125663,0.4091948489589602
4001,Apache,Arizona,US,2023-01-18 04:21:05,35.39465006,-109.4892383,35456,638,,,"Apache, Arizona, US",49321.85235160738,1.799413357400722
4003,Cochise,Arizona,US,2023-01-18 04:21:05,31.87934684,-109.7516088,38635,631,,,"Cochise, Arizona, US",30681.69184098093,1.6332341141452051
4005,Coconino,Arizona,US,2023-01-18 04:21:05,35.83883429,-111.7707178,52262,516,,,"Coconino, Arizona, US",36425.6042822493,0.9873330526960316
4007,Gila,Arizona,US,2023-01-18 04:21:05,33.80190085,-110.8132779,21187,412,,,"Gila, Arizona, US",39222.11114813581,1.9445886628593005
4009,Graham,Arizona,US,2023-01-18 04:21:05,32.93166885,-109.8882178,13979,187,,,"Graham, Arizona, US",35994.02631511188,1.337720867014808
4011,Greenlee,Arizona,US,2023-01-18 04:21:05,33.21498827,-109.2405279,2693,39,,,"Greenlee, Arizona, US",28353.337544746264,1.448199034533977
4012,La Paz,Arizona,US,2023-01-18 04:21:05,33.72854224,-113.9810029,5915,157,,,"La Paz, Arizona, US",28022.55069168088,2.654268808114962
4013,Maricopa,Arizona,US,2023-01-18 04:21:05,33.34835867,-112.4918154,1492148,18520,,,"Maricopa, Arizona, US",33266.672819944826,1.2411637451512854
4015,Mohave,Arizona,US,2023-01-18 04:21:05,35.70471703,-113.7577902,66586,1626,,,"Mohave, Arizona, US",31381.69770149071,2.441954765265972
4017,Navajo,Arizona,US,2023-01-18 04:21:05,35.3997715,-110.3218983,47578,963,,,"Navajo, Arizona, US",42892.43085355739,2.02404472655429
80004,Out of AZ,Arizona,US,2023-01-18 04:21:05,,,0,0,,,"Out of AZ, Arizona, US",,
4019,Pima,Arizona,US,2023-01-18 04:21:05,32.0971334,-111.7890033,311536,4198,,,"Pima, Arizona, US",29747.18293787997,1.3475168198859844
4021,Pinal,Arizona,US,2023-01-18 04:21:05,32.90525627,-111.3449483,154718,1785,,,"Pinal, Arizona, US",33431.650276908054,1.1537119145800747
4023,Santa Cruz,Arizona,US,2023-01-18 04:21:05,31.52508998,-110.8479088,19444,243,,,"Santa Cruz, Arizona, US",41816.85233773496,1.2497428512651718
90004,Unassigned,Arizona,US,2023-01-18 04:21:05,,,0,0,,,"Unassigned, Arizona, US",,
4025,Yavapai,Arizona,US,2023-01-18 04:21:05,34.59933926,-112.5538588,59402,1351,,,"Yavapai, Arizona, US",25266.802495969783,2.2743341975017675
4027,Yuma,Arizona,US,2023-01-18 04:21:05,32.76895712,-113.9066674,70356,1237,,,"Yuma, Arizona, US",32909.39112294012,1.7582011484450508
5001,Arkansas,Arkansas,US,2023-01-18 04:21:05,34.29145151,-91.37277296,6923,94,,,"Arkansas, Arkansas, US",39591.67333867094,1.3577928643651596
5003,Ashley,Arkansas,US,2023-01-18 04:21:05,33.19153461,-91.7698471,6110,81,,,"Ashley, Arkansas, US",31083.07473164776,1.32569558101473
5005,Baxter,Arkansas,US,2023-01-18 04:21:05,36.28784385,-92.33782872,10496,280,,,"Baxter, Arkansas, US",25031.002575598588,2.667682926829268
5007,Benton,Arkansas,US,2023-01-18 04:21:05,36.33644656,-94.25680817,76471,975,,,"Benton, Arkansas, US",27395.11573004324,1.274993134652352
5009,Boone,Arkansas,US,2023-01-18 04:21:05,36.3084504,-93.09374925,11159,198,,,"Boone, Arkansas, US",29811.39132293225,1.7743525405502285
5011,Bradley,Arkansas,US,2023-01-18 04:21:05,33.46755808,-92.15980837,3542,57,,,"Bradley, Arkansas, US",32909.04023041903,1.6092603049124787
5013,Calhoun,Arkansas,US,2023-01-18 04:21:05,33.55598792,-92.49974403,1179,14,,,"Calhoun, Arkansas, US",22721.140874927733,1.1874469889737065
5015,Carroll,Arkansas,US,2023-01-18 04:21:05,36.3403856,-93.54270261,7201,121,,,"Carroll, Arkansas, US",25373.50246652572,1.6803221774753507
5017,Chicot,Arkansas,US,2023-01-18 04:21:05,33.26458973,-91.29539209,3100,64,,,"Chicot, Arkansas, US",30638.466100019767,2.064516129032258
5019,Clark,Arkansas,US,2023-01-18 04:21:05,34.04613432,-93.17484713,6346,90,,,"Clark, Arkansas, US",28431.89964157706,1.4182161991805862
5021,Clay,Arkansas,US,2023-01-18 04:21:05,36.36826212,-90.4148172,5011,100,,,"Clay, Arkansas, US",34437.49570476256,1.9956096587507484
5023,Cleburne,Arkansas,US,2023-01-18 04:21:05,35.53864922,-92.02640019,7954,142,,,"Cleburne, Arkansas, US",31919.418917292027,1.7852652753331657
5025,Cleveland,Arkansas,US,2023-01-18 04:21:05,33.89723187,-92.18537045,2629,40,,,"Cleveland, Arkansas, US",33044.24333836098,1.5214910612400152
5027,Columbia,Arkansas,US,2023-01-18 04:21:05,33.21230701,-93.22642793,6660,104,,,"Columbia, Arkansas, US",28392.37754188515,1.5615615615615615
5029,Conway,Arkansas,US,2023-01-18 04:21:05,35.26205537,-92.70506566,6381,78,,,"Conway, Arkansas, US",30610.189005084907,1.222378937470616
5031,Craighead,Arkansas,US,2023-01-18 04:21:05,35.83018283,-90.63235729,46255,379,,,"Craighead, Arkansas, US",41923.4673530798,0.8193708788239109
5033,Crawford,Arkansas,US,2023-01-18 04:21:05,35.58928601,-94.2446814,18502,291,,,"Crawford, Arkansas, US",29248.93687655121,1.5728029402226786
5035,Crittenden,Arkansas,US,2023-01-18 04:21:05,35.21247318,-90.30839406,16548,242,,,"Crittenden, Arkansas, US",34507.35064122615,1.46241237611796
5037,Cross,Arkansas,US,2023-01-18 04:21:05,35.29631396,-90.77185818,5674,100,,,"Cross, Arkansas, US",34557.52481880748,1.7624250969333803
5039,Dallas,Arkansas,US,2023-01-18 04:21:05,33.97042763,-92.65167437,2049,39,,,"Dallas, Arkansas, US",29233.84220288201,1.9033674963396778
5041,Desha,Arkansas,US,2023-01-18 04:21:05,33.83011025,-91.25500948,3619,43,,,"Desha, Arkansas, US",31854.590264941467,1.1881735285990604
5043,Drew,Arkansas,US,2023-01-18 04:21:05,33.59035001,-91.71777921,5500,79,,,"Drew, Arkansas, US",30188.26499807893,1.4363636363636363
5045,Faulkner,Arkansas,US,2023-01-18 04:21:05,35.14719007,-92.33717519,42380,351,,,"Faulkner, Arkansas, US",33633.05213202441,0.8282208588957055
5047,Franklin,Arkansas,US,2023-01-18 04:21:05,35.51202821,-93.89299569,4452,82,,,"Franklin, Arkansas, US",25131.24470787468,1.8418688230008984
5049,Fulton,Arkansas,US,2023-01-18 04:21:05,36.38177105,-91.81729127,3084,99,,,"Fulton, Arkansas, US",24717.48016350084,3.21011673151751
5051,Garland,Arkansas,US,2023-01-18 04:21:05,34.57692074,-93.14921604,26788,569,,,"Garland, Arkansas, US",26953.4944559596,2.1240854113782293
5053,Grant,Arkansas,US,2023-01-18 04:21:05,34.29017991,-92.42320562,5172,65,,,"Grant, Arkansas, US",28316.45223104298,1.25676720804331
5055,Greene,Arkansas,US,2023-01-18 04:21:05,36.1173546,-90.55832668,19251,190,,,"Greene, Arkansas, US",42473.24875896305,0.9869617162744793
5057,Hempstead,Arkansas,US,2023-01-18 04:21:05,33.73325583,-93.66935133,5574,79,,,"Hempstead, Arkansas, US",25887.051829834665,1.4172945819878005
5059,Hot Spring,Arkansas,US,2023-01-18 04:21:05,34.31709259,-92.95396325,12937,157,,,"Hot Spring, Arkansas, US",38308.015753161,1.2135734714385098
5061,Howard,Arkansas,US,2023-01-18 04:21:05,34.09007427,-93.9934871,4602,60,,,"Howard, Arkansas, US",34858.354794728075,1.303780964797914
5063,Independence,Arkansas,US,2023-01-18 04:21:05,35.74242707,-91.57001641,12664,230,,,"Independence, Arkansas, US",33480.502313284866,1.8161718256475048
5065,Izard,Arkansas,US,2023-01-18 04:21:05,36.09604046,-91.90847954,4637,78,,,"Izard, Arkansas, US",34023.03910778487,1.682122061677809
5067,Jackson,Arkansas,US,2023-01-18 04:21:05,35.59802983,-91.21494602,7171,74,,,"Jackson, Arkansas, US",42891.32125127101,1.0319341793334262
5069,Jefferson,Arkansas,US,2023-01-18 04:21:05,34.26767081,-91.92619839,21971,311,,,"Jefferson, Arkansas, US",32878.90578235364,1.4155022529698238
5071,Johnson,Arkansas,US,2023-01-18 04:21:05,35.56759135,-93.46036368,8130,98,,,"Johnson, Arkansas, US",30589.20912032508,1.2054120541205413
5073,Lafayette,Arkansas,US,2023-01-18 04:21:05,33.24116713,-93.60677071,1490,30,,,"Lafayette, Arkansas, US",22493.961352657007,2.0134228187919465
5075,Lawrence,Arkansas,US,2023-01-18 04:21:05,36.04188196,-91.10867198,6385,88,,,"Lawrence, Arkansas, US",38918.68828477386,1.3782302270947533
5077,Lee,Arkansas,US,2023-01-18 04:21:05,34.78498904,-90.78383866,3317,67,,,"Lee, Arkansas, US",37450.60404200068,2.0198974977389206
5079,Lincoln,Arkansas,US,2023-01-18 04:21:05,33.95317155,-91.74002806,5402,70,,,"Lincoln, Arkansas, US",41477.27272727273,1.295816364309515
5081,Little River,Arkansas,US,2023-01-18 04:21:05,33.70375665,-94.23468591,3854,108,,,"Little River, Arkansas, US",31438.127090301005,2.802283341982356
5083,Logan,Arkansas,US,2023-01-18 04:21:05,35.21413234,-93.71951016,5993,88,,,"Logan, Arkansas, US",27918.568899655267,1.4683797764058069
5085,Lonoke,Arkansas,US,2023-01-18 04:21:05,34.75392199,-91.88742357,23643,268,,,"Lonoke, Arkansas, US",32251.156065421703,1.1335278940912743
5087,Madison,Arkansas,US,2023-01-18 04:21:05,36.01038185,-93.72524943,4799,67,,,"Madison, Arkansas, US",28951.49613899614,1.3961241925401124
5089,Marion,Arkansas,US,2023-01-18 04:21:05,36.26844485,-92.68451899,4032,94,,,"Marion, Arkansas, US",24152.39008026836,2.3313492063492065
5091,Miller,Arkansas,US,2023-01-18 04:21:05,33.31403423,-93.89285258,11506,207,,,"Miller, Arkansas, US",26599.163141225697,1.799061359290805
5093,Mississippi,Arkansas,US,2023-01-18 04:21:05,35.76271485,-90.0519437,16122,230,,,"Mississippi, Arkansas, US",39659.54097070183,1.426622007195137
5095,Monroe,Arkansas,US,2023-01-18 04:21:05,34.6815935,-91.20540287,2295,38,,,"Monroe, Arkansas, US",34248.61960901358,1.6557734204793029
5097,Montgomery,Arkansas,US,2023-01-18 04:21:05,34.53704874,-93.65824478,1759,64,,,"Montgomery, Arkansas, US",19574.8942799911,3.6384309266628767
5099,Nevada,Arkansas,US,2023-01-18 04:21:05,33.66340119,-93.30632432,2725,46,,,"Nevada, Arkansas, US",33022.297624818224,1.688073394495413
5101,Newton,Arkansas,US,2023-01-18 04:21:05,35.91947491,-93.21612969,2024,53,,,"Newton, Arkansas, US",26106.02347478396,2.6185770750988144
5103,Ouachita,Arkansas,US,2023-01-18 04:21:05,33.58839816,-92.87795984,6684,121,,,"Ouachita, Arkansas, US",28586.0918655376,1.810293237582286
5105,Perry,Arkansas,US,2023-01-18 04:21:05,34.9459153,-92.94372564,2976,42,,,"Perry, Arkansas, US",28464.849354375896,1.4112903225806452
5107,Phillips,Arkansas,US,2023-01-18 04:21:05,34.43268455,-90.84800154,5849,104,,,"Phillips, Arkansas, US",32892.81295692273,1.7780817233715165
5109,Pike,Arkansas,US,2023-01-18 04:21:05,34.16250414,-93.65789349,2900,48,,,"Pike, Arkansas, US",27057.28680724016,1.6551724137931034
5111,Poinsett,Arkansas,US,2023-01-18 04:21:05,35.57433534,-90.66268713,9866,138,,,"Poinsett, Arkansas, US",41933.01598095886,1.3987431583215082
5113,Polk,Arkansas,US,2023-01-18 04:21:05,34.48254879,-94.22728802,4614,160,,,"Polk, Arkansas, US",23111.60088158685,3.4677069787602948
5115,Pope,Arkansas,US,2023-01-18 04:21:05,35.44871474,-93.03212219,20857,226,,,"Pope, Arkansas, US",32552.441003870645,1.0835690655415449
5117,Prairie,Arkansas,US,2023-01-18 04:21:05,34.83624419,-91.55162157,2385,46,,,"Prairie, Arkansas, US",29583.22996774994,1.928721174004193
5119,Pulaski,Arkansas,US,2023-01-18 04:21:05,34.77054088,-92.31355101,126042,1302,,,"Pulaski, Arkansas, US",32160.87325949004,1.0329890036654448
5121,Randolph,Arkansas,US,2023-01-18 04:21:05,36.3415714,-91.02455531,6315,103,,,"Randolph, Arkansas, US",35165.38590043435,1.6310372129849564
5125,Saline,Arkansas,US,2023-01-18 04:21:05,34.64916145,-92.67583224,36462,390,,,"Saline, Arkansas, US",29780.213497553843,1.0696067138390652
5127,Scott,Arkansas,US,2023-01-18 04:21:05,34.85588887,-94.0632176,2818,48,,,"Scott, Arkansas, US",27409.785040365725,1.7033356990773598
5129,Searcy,Arkansas,US,2023-01-18 04:21:05,35.9109364,-92.69936482,2528,53,,,"Searcy, Arkansas, US",32077.14757010532,2.096518987341772
5131,Sebastian,Arkansas,US,2023-01-18 04:21:05,35.19605503,-94.27162713,38922,574,,,"Sebastian, Arkansas, US",30448.96618085381,1.4747443605159036
5133,Sevier,Arkansas,US,2023-01-18 04:21:05,33.99780401,-94.2424869,7026,84,,,"Sevier, Arkansas, US",41312.400776151,1.1955593509820666
5135,Sharp,Arkansas,US,2023-01-18 04:21:05,36.16258158,-91.47819342,5659,119,,,"Sharp, Arkansas, US",32444.673775943127,2.1028450256229014
5123,St. Francis,Arkansas,US,2023-01-18 04:21:05,35.02201976,-90.74828138,8491,105,,,"St. Francis, Arkansas, US",33972.15331679603,1.2366034624896949
5137,Stone,Arkansas,US,2023-01-18 04:21:05,35.86251946,-92.15684085,3629,77,,,"Stone, Arkansas, US",29018.071325763634,2.1217966381923397
90005,Unassigned,Arkansas,US,2023-01-18 04:21:05,,,33002,0,,,"Unassigned, Arkansas, US",,0.0
5139,Union,Arkansas,US,2023-01-18 04:21:05,33.16887091,-92.59746952,11112,202,,,"Union, Arkansas, US",28726.539475725145,1.8178545716342693
5141,Van Buren,Arkansas,US,2023-01-18 04:21:05,35.58095779,-92.51295036,4278,66,,,"Van Buren, Arkansas, US",25856.75430643699,1.5427769985974755
5143,Washington,Arkansas,US,2023-01-18 04:21:05,35.976844,-94.21800746,79798,695,,,"Washington, Arkansas, US",33362.18105499045,0.8709491465951528
5145,White,Arkansas,US,2023-01-18 04:21:05,35.25688493,-91.74908296,26785,333,,,"White, Arkansas, US",34011.402740213074,1.243233152884077
5147,Woodruff,Arkansas,US,2023-01-18 04:21:05,35.18902527,-91.2439489,2258,33,,,"Woodruff, Arkansas, US",35727.84810126582,1.4614703277236492
5149,Yell,Arkansas,US,2023-01-18 04:21:05,35.00292371,-93.41171338,7562,118,,,"Yell, Arkansas, US",35434.14085563001,1.5604337476857975
6001,Alameda,California,US,2023-01-18 04:21:05,37.64629437,-121.8929271,394684,2112,,,"Alameda, California, US",23543.419637904924,0.5367380962062376
6003,Alpine,California,US,2023-01-18 04:21:05,38.59678594,-119.8223594,143,0,,,"Alpine, California, US",12666.07617360496,0.0
6005,Amador,California,US,2023-01-18 04:21:05,38.44583082,-120.65696,11360,96,,,"Amador, California, US",28541.96015294828,0.8461131676361714
6007,Butte,California,US,2023-01-18 04:21:05,39.66727762,-121.6005252,51362,478,,,"Butte, California, US",23358.243683446937,0.933630219930466
6009,Calaveras,California,US,2023-01-18 04:21:05,38.20537103,-120.552913,9529,138,,,"Calaveras, California, US",20723.232763315544,1.4506464837590665
6011,Colusa,California,US,2023-01-18 04:21:05,39.17881957,-122.2331726,5260,22,,,"Colusa, California, US",24360.699865410497,0.41912745284816155
6013,Contra Costa,California,US,2023-01-18 04:21:05,37.91923498,-121.9289527,290015,1505,,,"Contra Costa, California, US",25069.829375324007,0.5204245004097695
6015,Del Norte,California,US,2023-01-18 04:21:05,41.74228275,-123.8974063,8150,57,,,"Del Norte, California, US",29282.324176614413,0.699901768172888
6017,El Dorado,California,US,2023-01-18 04:21:05,38.77965956,-120.5233166,38712,236,,,"El Dorado, California, US",20033.395041562308,0.6108767116195998
6019,Fresno,California,US,2023-01-18 04:21:05,36.75733899,-119.6466953,323202,2940,,,"Fresno, California, US",32169.42030885766,0.914733747141457
6021,Glenn,California,US,2023-01-18 04:21:05,39.59875897,-122.3938452,7746,58,,,"Glenn, California, US",27249.674215475647,0.7496445650769032
6023,Humboldt,California,US,2023-01-18 04:21:05,40.69923009,-123.876044,28800,166,,,"Humboldt, California, US",21172.487053512148,0.5783770600327515
6025,Imperial,California,US,2023-01-18 04:21:05,33.0393082,-115.3669042,87774,964,,,"Imperial, California, US",48282.4269514113,1.1017772444139664
6027,Inyo,California,US,2023-01-18 04:21:05,36.51112084,-117.4111978,5969,62,,,"Inyo, California, US",32912.02394811242,1.0442984672393465
6029,Kern,California,US,2023-01-18 04:21:05,35.34329425,-118.7277796,304028,2601,,,"Kern, California, US",33773.30865739023,0.8555133079847909
6031,Kings,California,US,2023-01-18 04:21:05,36.07409056,-119.8159973,66580,469,,,"Kings, California, US",43422.91094546881,0.7062083088644954
6033,Lake,California,US,2023-01-18 04:21:05,39.10124298,-122.7536244,14740,149,,,"Lake, California, US",22872.9848103625,1.0117471311197122
6035,Lassen,California,US,2023-01-18 04:21:05,40.67311306,-120.5935099,11255,66,,,"Lassen, California, US",36813.52827658392,0.5864060417592182
6037,Los Angeles,California,US,2023-01-18 04:21:05,34.30828379,-118.2282411,3659260,34969,,,"Los Angeles, California, US",36450.0547708078,0.9556303733541754
6039,Madera,California,US,2023-01-18 04:21:05,37.21513971,-119.7665589,54635,388,,,"Madera, California, US",34652.030484277966,0.711704605902746
6041,Marin,California,US,2023-01-18 04:21:05,38.07122463,-122.7210631,53879,317,,,"Marin, California, US",20762.983626065383,0.5898771864532937
6043,Mariposa,California,US,2023-01-18 04:21:05,37.57978556,-119.9073334,4488,41,,,"Mariposa, California, US",26088.472940766147,0.9135472370766489
6045,Mendocino,California,US,2023-01-18 04:21:05,39.4381191,-123.3911313,21483,137,,,"Mendocino, California, US",24708.065799029384,0.6391714099094896
6047,Merced,California,US,2023-01-18 04:21:05,37.18922369,-120.7209035,88033,883,,,"Merced, California, US",31606.88562373956,1.0060843606863705
6049,Modoc,California,US,2023-01-18 04:21:05,41.58965602,-120.7244817,1316,11,,,"Modoc, California, US",14817.328356520757,0.8396946564885496
6051,Mono,California,US,2023-01-18 04:21:05,37.93899289,-118.8872409,3602,8,,,"Mono, California, US",24875.380780947107,0.22265516281658781
6053,Monterey,California,US,2023-01-18 04:21:05,36.21862405,-121.2413397,119918,781,,,"Monterey, California, US",27490.83654140777,0.654504009989357
6055,Napa,California,US,2023-01-18 04:21:05,38.50735751,-122.332839,35393,165,,,"Napa, California, US",25637.41433383668,0.4672367899416662
6057,Nevada,California,US,2023-01-18 04:21:05,39.30394768,-120.7627281,22206,132,,,"Nevada, California, US",22226.454814295023,0.5953454807865777
6059,Orange,California,US,2023-01-18 04:21:05,33.70147516,-117.7645998,773519,7742,,,"Orange, California, US",24357.49436658215,1.0008803920782812
80006,Out of CA,California,US,2023-01-18 04:21:05,,,0,0,,,"Out of CA, California, US",,
6061,Placer,California,US,2023-01-18 04:21:05,39.06167234,-120.7240569,90099,671,,,"Placer, California, US",22560.99857153258,0.7466589515617523
